,0
921,Tmem190
922,Il11
923,Gm5065
924,Nlrp2
925,Vmn1r60
926,Zscan5b
927,Olfr1346
928,Olfr1336
929,Olfr1350
930,2810047C21Rik1
931,Vmn2r44
932,Vmn2r37
933,Vmn2r49
934,Vmn2r52
935,Vmn1r67
936,Zscan4a
937,Vmn1r77
938,Vmn1r79
939,Vmn1r84
940,2900092C05Rik
941,Vmn1r88
942,Cabp5
943,Gm4745
944,Obox2
945,Obox3
946,Crx
947,Snord23
948,Npas1
949,Ceacam-ps1
950,Gng8
951,Mill1
952,Psg21
953,Sycp1-ps1
954,Psg19
955,Pglyrp1
956,Zfp296
957,Bcl3
958,Pvr
959,Gm19345
960,Ceacam16
961,Ceacam20
962,Vmn1r123
963,Vmn1r172
964,Vmn1r177
965,Lypd5
966,Tescl
967,Smg9
968,Irgc1
969,Cadm4
970,Atp1a3
971,Mir7046
972,Ceacam1
973,Erich4
974,Tmem91
975,Hnrnpul1
976,Cyp2b10
977,Nlrp9a
978,Cyp2b23
979,Cyp2a5
980,Cyp2g1
981,BC024978
982,Prx
983,Gm10046
984,Lrfn1
985,Ifnl2
986,Papl
987,Gm6537
988,Gm19897
989,Lgals7
990,Ppp1r14a
991,Zfp84
992,Ovol3
993,Hcst
994,Kirrel2
995,Igflr1
996,Dmkn
997,Ffar3
998,Mag
999,Fxyd1
1000,Fxyd3
1001,Scgb1b2
1002,Scgb2b7
1003,Scgb1b30
1004,C230052I12Rik
1005,Gm5591
1006,Zfp619
1007,4933402C06Rik
1008,Gm4884
1009,Vmn2r59
1010,Siglec5
1011,Ctu1
1012,Klk1b27
1013,Klk1b5
1014,Josd2
1015,Mir7052
1016,Myh14
1017,Izumo2
1018,Pnkp
1019,Prmt1
1020,Mir5121
1021,1700039E15Rik
1022,Plekha4
1023,Car11
1024,Mamstr
1025,Tmem143
1026,C86187
1027,Spty2d1
1028,Mir7056
1029,Mrgpra2b
1030,Mrgpra3
1031,Mrgprb8
1032,Siglech
1033,Mir6389
1034,Snord64
1035,Mir344b
1036,Mir344g
1037,Mir344f
1038,Mkrn3
1039,4930402F11Rik
1040,Gm6567
1041,Mir7234
1042,1500012K07Rik
1043,Mir7-2
1044,Rlbp1
1045,Gm21057
1046,Gm15880
1047,Bnc1
1048,Gm20744
1049,4933406J10Rik
1050,Vmn2r68
1051,Vmn2r72
1052,Olfr309
1053,Olfr294
1054,Thrsp
1055,Kctd14
1056,B3gnt6
1057,Gm16938
1058,Gucy2d
1059,LOC381967
1060,Ucp3
1061,Mir3102
1062,P2ry2
1063,Olfr543
1064,Olfr78
1065,Olfr560
1066,Olfr564
1067,Olfr568
1068,Olfr561
1069,Olfr572
1070,Olfr594
1071,Olfr618
1072,Olfr619
1073,Olfr613
1074,Olfr624
1075,Olfr628
1076,Olfr642
1077,Ubqln3
1078,Olfr656
1079,Olfr670
1080,Olfr691
1081,Cckbr
1082,Cnga4
1083,Tpp1
1084,Olfr694
1085,Olfr705
1086,Olfr704
1087,Olfr714
1088,Olfr2
1089,Olfr17
1090,Nlrp14
1091,Olfr470
1092,Olfr477
1093,Olfr484
1094,Olfr483
1095,Olfr490
1096,Olfr494
1097,Olfr495
1098,Olfr498
1099,Olfr502
1100,Olfr506
1101,Olfr508
1102,Tub
1103,Lmo1
1104,Ascl3
1105,Rnf141
1106,Gm16336
1107,Rassf10
1108,Pth
1109,Syt17
1110,Tmc7
1111,Acsm2
1112,Tmem159
1113,Abca15
1114,Hs3st2
1115,4933432K03Rik
1116,Cd19
1117,Tbx6
1118,Tmem219
1119,Armc5
1120,Cuzd1
1121,Fam24a
1122,Caly
1123,Olfr524
1124,5830411N06Rik
1125,Olfr536
1126,Olfr532
1127,Olfr535
1128,Olfr53
1129,Syce1
1130,Muc2
1131,Mir483
1132,Ascl2
1133,Th
1134,Mir7064
1135,Mrgprg
1136,1810010D01Rik
1137,Mrgprd
1138,Mrgprf
1139,Csmd1
1140,B930018H19Rik
1141,Pnpla6
1142,Col4a1
1143,Col4a2
1144,B930025P03Rik
1145,Adprhl1
1146,Arhgef10
1147,Myom2
1148,Htra4
1149,Gm3985
1150,Enpp6
1151,Glra3
1152,Ces1b
1153,Ccdc79
1154,Mir466g
1155,Cntnap4
1156,Slc35f3
1157,Cd209e
1158,Cd209d
1159,Irs2
1160,Mir1968
1161,Atp4b
1162,Gas6
1163,AF366264
1164,Kbtbd11
1165,Defb4
1166,Spag11a
1167,4930467E23Rik
1168,Gm21119.1
1169,AY761185
1170,Defb2
1171,Defb50
1172,C86695
1173,Tpte
1174,Mir1957a.1
1175,Ido1
1176,Gm9731
1177,Tex24
1178,Dusp26
1179,Mir383
1180,Adam26b
1181,Adam26a
1182,Cyp4v3
1183,Cldn24
1184,Asb5
1185,Adam29
1186,Anxa10
1187,Gm4975
1188,Tktl2
1189,Npy1r
1190,Npy5r
1191,Tmem161a
1192,Upf1
1193,Comp
1194,Bst2
1195,Slc27a1
1196,Mir6769b
1197,Calr3
1198,Rasd2
1199,Ucp1
1200,Pkn1
1201,Mir23a
1202,Mir7069
1203,A230103J11Rik
1204,Nod2
1205,Lpcat2
1206,Capns2
1207,Ces1e
1208,Mt3
1209,Mir138-2
1210,Slc12a3
1211,Mir7072
1212,Ccl17
1213,Dok4
1214,Gpr56
1215,Kifc3
1216,Mir7073
1217,Cmtm1
1218,Ces2g
1219,Ces3a
1220,Ces2h
1221,Nrn1l
1222,Ctrl
1223,Tmed6
1224,Ldhd
1225,Ctrb1
1226,Necab2
1227,Osgin1
1228,Dnaaf1
1229,Mthfsd
1230,Car5a
1231,Il17c
1232,Agt
1233,Fam89a
1234,4930567H12Rik
1235,BC021891
1236,Npsr1
1237,Tmem45b
1238,Ntm
1239,Kirrel3
1240,A4gnt
1241,AK129341
1242,Mmp1a
1243,Pgr
1244,LOC102634431
1245,9530077C05Rik
1246,Eepd1
1247,Siae
1248,Gramd1b
1249,Dscaml1
1250,2900052N01Rik
1251,Btg4
1252,Ccdc33
1253,Iqch
1254,Tln2
1255,Anxa2
1256,Lipc
1257,Adam10
1258,Mrap2
1259,Rasgrf1
1260,Pcolce2
1261,Zbtb38
1262,Acpp
1263,Cacna2d2
1264,Fbxw13
1265,Kif9
1266,Stac
1267,AU023762
1268,Scn11a
1269,Scn10a
1270,Zfp651
1271,Mmp3
1272,Mmp12
1273,Mmp8
1274,Mmp7
1275,Olfr24
1276,Olfr857
1277,Olfr862
1278,Olfr866
1279,Angptl6
1280,Prkcsh
1281,Cypt4
1282,B3gat1
1283,Glb1l2
1284,AI414108
1285,Spata19
1286,Adamts15
1287,Gm7244
1288,Gm17677
1289,Gm7257
1290,Gm9513
1291,Gm5615
1292,Olfr160
1293,Olfr883
1294,Olfr893
1295,Olfr147
1296,Olfr902
1297,Olfr910
1298,Olfr918
