,0
1357,Gmeb2
1358,Acbd7
1359,Olah
1360,Rpp38
1361,Meig1
1362,Mir466b-3
1363,Mir466b-2
1364,Dclre1c
1365,Cdnf
1366,1700080N15Rik
1367,Optn
1368,Ccdc3
1369,Mir466d
1370,Proser2
1371,Gm10857
1372,Echdc3
1373,5031426D15Rik
1374,1700061F12Rik
1375,Gata3
1376,4930412O13Rik
1377,9230102O04Rik
1378,Itih2
1379,Mir297a-4
1380,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9
1381,Mir669g
1382,Mir669k
1383,Mir669j
1384,Mir467b
1385,Mir669a-3
1386,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.1
1387,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.2
1388,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.3
1389,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.4
1390,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.5
1391,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.6
1392,Mir467d
1393,Mir669i
1394,Mir669a-2
1395,Mir297b
1396,Gm13293
1397,8030442B05Rik
1398,Il15ra
1399,Ankrd16
1400,E030013I19Rik
1401,C1ql3
1402,Trdmt1
1403,Ptpla
1404,Stamos
1405,Mir511
1406,Tmem236
1407,Gm13315
1408,Nsun6
1409,4930515L03Rik
1410,Mir6419
1411,A930004D18Rik
1412,Gm17762
1413,H2afb1
1414,Skida1
1415,Mir7655
1416,Bmi1
1417,4930426L09Rik
1418,Msrb2
1419,Ptf1a
1420,Otud1
1421,Gm3230
1422,Gm13375
1423,Enkur
1424,Thnsl1
1425,Mir3967
1426,Mastl
1427,4931423N10Rik
1428,Spopl
1429,Tbpl2
1430,Hnmt
1431,Il1f6
1432,Il1f9
1433,Il1f8
1434,Il1f5
1435,Il1rn
1436,Il1f10
1437,Pax8
1438,Psd4
1439,Dph7
1440,Zmynd19
1441,Mrpl41
1442,Arrdc1
1443,Entpd8
1444,Noxa1
1445,Rnf208
1446,4933433C11Rik
1447,Lrrc26
1448,Tor4a
1449,Tmem203
1450,Slc34a3
1451,Cysrt1
1452,Tmem210
1453,Fam166a
1454,Rnf224
1455,Tprn
1456,Fut7
1457,Dpp7
1458,Sapcd2
1459,Entpd2
1460,Uap1l1
1461,Man1b1
1462,AA543186
1463,Ptgds
1464,C8g
1465,Mir3087
1466,Abca2
1467,Traf2
1468,Clic3
1469,Lcn12
1470,BC029214
1471,Lcn5
1472,Tmem141
1473,Lcn6
1474,Lcn10
1475,Lcn8
1476,Ccdc183
1477,Fcna
1478,Mamdc4
1479,Gm996
1480,Obp2a
1481,Obp2b
1482,Lcn3
1483,Glt6d1
1484,Bmyc
1485,Gm13539
1486,Lcn11
1487,Kcnt1
1488,Lcn9
1489,Sohlh1
1490,Lhx3
1491,4932418E24Rik
1492,Snapc4
1493,Inpp5e
1494,Card9
1495,Mir6996
1496,Egfl7
1497,Agpat2
1498,Mir126a
1499,Mir126b
1500,Fam69b
1501,Snora43
1502,Snora17
1503,Lcn4
1504,Snhg7
1505,Abo
1506,Surf1
1507,Stkld1
1508,Tmem8c
1509,Slc2a6
1510,Adamtsl2
1511,Dbh
1512,Sardh
1513,Dbhos
1514,Mir7578
1515,Rxra
1516,Fcnb
1517,Cel
1518,Gbgt1
1519,1700007K13Rik
1520,Ppp1r26
1521,Tsc1
1522,1700026L06Rik
1523,Gfi1b
1524,Mir3088
1525,Ddx31
1526,Barhl1
1527,Ttf1
1528,6530402F18Rik
1529,Mir133c
1530,Mir219a-2
1531,Gm13547
1532,Cercam
1533,Urm1
1534,Mir219b
1535,Mir6997
1536,Zer1
1537,Pkn3
1538,Zdhhc12
1539,Wdr34
1540,Endog
1541,1700084E18Rik
1542,Ccbl1
1543,Fam73b
1544,Dolk
1545,Sh3glb2
1546,Ier5l
1547,Cstad
1548,Mir3089
1549,Prrx2
