,0
1368,Olfr1082
1369,Olfr1079
1370,Olfr1076
1371,Olfr1080
1372,Olfr1077-ps1
1373,Olfr1084
1374,Olfr1090
1375,Olfr1087
1376,Olfr1085
1377,Olfr1086
1378,Olfr1089
1379,Olfr141
1380,Olfr1097
1381,Olfr1095
1382,Olfr1093
1383,Olfr1094
1384,Olfr1102
1385,Olfr1104
1386,Olfr1098
1387,Olfr1101
1388,Olfr1100
1389,Olfr1099
1390,Olfr1110
1391,Olfr259
1392,Olfr1109
1393,Olfr1107
1394,Olfr1106
1395,Olfr1111
1396,Olfr1105
1397,Olfr1115
1398,Olfr1113
1399,Olfr1112
1400,Olfr1116-ps
1401,Olfr1123
1402,Olfr1121
1403,Olfr1118
1404,Olfr1120
1405,Olfr1122
1406,Pramel6
1407,Pramel7
1408,Olfr1126
1409,Olfr1128
1410,Olfr153
1411,Olfr1124
1412,Olfr1132
1413,Olfr1133
1414,Olfr1134
1415,Olfr1135
1416,Olfr1131
1417,Olfr1130
1418,Olfr1129
1419,Olfr1145
1420,Olfr1140
1421,Olfr1136
1422,Olfr1138
1423,Olfr1141
1424,Olfr1143
1425,Olfr152
1426,Olfr1137
1427,Olfr1154
1428,Olfr1155
1429,Olfr1153
1430,Olfr1151
1431,Olfr1152
1432,Olfr1148
1433,Olfr1163
1434,Olfr1158
1435,Olfr73
1436,Olfr1157
1437,Olfr1161
1438,Olfr1160
1439,Olfr74
1440,Olfr1162
1441,Olfr1167
1442,Olfr1168
1443,Olfr1164
1444,Olfr1166
1445,Olfr1176
1446,Olfr1170
1447,Olfr1173
1448,Olfr1180
1449,Olfr1179
1450,Olfr1183
1451,Olfr1181
1452,Olfr1178
1453,Olfr1182
1454,Olfr1186
1455,Olfr1188
1456,Olfr1184
1457,Olfr1189
1458,Olfr1196
1459,Olfr1195
1460,Olfr1193
1461,Olfr1197
1462,Olfr1204
1463,Olfr1202
1464,Olfr1201
1465,Olfr1199
1466,Olfr1205
1467,Olfr1198
1468,Olfr1200
1469,Olfr1206
1470,Olfr1213
1471,Olfr1212
1472,Olfr1209
1473,Olfr1208
1474,Olfr1214
1475,Olfr1211
1476,Olfr1215
1477,Olfr1219
1478,Olfr1216
1479,Olfr1221
1480,Olfr1217
1481,Olfr1220
1482,Olfr1218
1483,Olfr1222
1484,Olfr1228
1485,Olfr1223
1486,Olfr1225
1487,Olfr1226
1488,Olfr1233
1489,Olfr1232
1490,Olfr1234
1491,Olfr1230
1492,Olfr1231
1493,Olfr1229
1494,Olfr1239
1495,Olfr1240
1496,Olfr1238
1497,Olfr1241
1498,Olfr1242
1499,Olfr1246
1500,Olfr1247
1501,Olfr1245
1502,Olfr1248
1503,Olfr1243
1504,Olfr1249
1505,Olfr1250
1506,Olfr1253
1507,Olfr1252
1508,Olfr1251
1509,Olfr48
1510,Olfr1257
1511,Olfr1254
1512,Olfr1255
1513,Olfr1256
1514,Olfr1264
1515,Olfr1262
1516,Olfr1265
1517,Olfr1259
1518,Olfr1258
1519,Olfr1260
1520,Olfr1263
1521,Olfr1261
1522,Olfr32
