,0
1021,Sh3d19
1022,Kirrel
1023,Arhgef11
1024,Gon4l
1025,Kcnn3
1026,Cgn
1027,Rprd2
1028,Adamtsl4
1029,Pdzk1
1030,Fmo5
1031,Trim45
1032,Ngf
1033,Rsbn1
1034,Magi3
1035,Kcnd3
1036,Rap1a
1037,Lrif1
1038,Csf1
1039,Slc6a17
1040,Clcc1
1041,5330417C22Rik
1042,Vav3
1043,Dbt
1044,Snx7
1045,Dpyd
1046,Slc44a3
1047,Bcar3
1048,Sec24d
1049,Usp53
1050,Tifa
1051,Pla2g12a
1052,Lef1
1053,Sgms2
1054,Gstcd
1055,Tbck
1056,Tacr3
1057,Manba
1058,Nfkb1
1059,Trmt10a
1060,Dnajb14
1061,Ccbl2
1062,Hs2st1
1063,Clca5
1064,Col24a1
1065,Lpar3
1066,Ssx2ip
1067,Syde2
1068,Fam73a
1069,St6galnac3
1070,Depdc1a
1071,Zbtb10
1072,Zfand1
1073,Car13
1074,1810022K09Rik
1075,Car3
1076,Mir124a-2
1077,4632415L05Rik
1078,Cp
1079,Hps3
1080,Hltf
1081,Nceh1
1082,Eif5a2
1083,Mecom.1
1084,Lrrc34
1085,Mynn
1086,Slc7a14
1087,4930429B21Rik
1088,Mrpl47
1089,Sox2
1090,Mccc1
1091,1810062G17Rik
1092,Trpc3
1093,Bbs7
1094,Bbs12
1095,Cetn4
1096,Nudt6
1097,Mfsd8
1098,Larp1b
1099,Pgrmc2
1100,Jade1
1101,D3Ertd751e
1102,Slc7a11
1103,4930577N17Rik
1104,Elf2
1105,Mgarp
1106,Rab33b
1107,Ndufc1
1108,Setd7
1109,Nhlrc3
1110,Rfxap
1111,Sertm1
1112,4933417G07Rik
1113,Tm4sf4
1114,Gpr171
1115,P2ry14
1116,F630111L10Rik
1117,P2ry1
1118,E130311K13Rik
1119,A730090N16Rik
1120,4931440P22Rik
1121,Mlf1
1122,1110032F04Rik
1123,Pdcd10
1124,Rapgef2
1125,4921511C10Rik
1126,4930579G24Rik
1127,Fam198b
1128,Ctso
1129,Map9
1130,Gm6525
1131,Fhdc1
1132,Glt28d2
1133,Snord73a
1134,Etv3
1135,Pear1
1136,Mrpl24
1137,Rrnad1
1138,Prcc
1139,Gpatch4
1140,Iqgap3
1141,1700113A16Rik
1142,Tsacc
1143,Sema4a
1144,5830417I10Rik
1145,1500004A13Rik
1146,Clk2
1147,Trim46
1148,Mtx1
1149,Thbs3
1150,Muc1
1151,Hcn3
1152,Slc50a1
1153,Dpm3
1154,Gm15417
1155,Flad1
1156,Lenep
1157,Pbxip1
1158,Hax1
1159,Gm19710
1160,Atp8b2
1161,1700094D03Rik
1162,Rps27
1163,Slc39a1
1164,Crtc2
1165,Rab13
1166,Dennd4b
1167,Gatad2b
1168,S100a1
1169,S100a13
1170,S100a4
1171,Tchh
1172,S100a11
1173,Riiad1
1174,Oaz3
1175,Rfx5
1176,Selenbp1
1177,Pi4kb
1178,Lysmd1
1179,Scnm1
1180,Tmod4
1181,Pip5k1a
1182,Gabpb2
1183,Sema6c
1184,Gm16740
1185,Anxa9
1186,Gm4349
1187,Mrps21
1188,BC028528
1189,Aph1a
1190,C920021L13Rik
1191,Ciart
1192,Plekho1
1193,Vps45
1194,Sv2a
1195,Otud7b
1196,Sf3b4
1197,Bola1
