,0
924,Wbscr22
925,Pom121
926,Rhbdd2
927,Tmem120a
928,Por
929,Polr2j
930,Lrwd1
931,Ap1s1
932,Trip6
933,Actl6b
934,Zkscan1
935,Gpc2
936,Cnpy4
937,Zfp157
938,Sun1
939,Get4
940,Cox19
941,Ints1
942,Wipi2
943,Slc29a4
944,Zfp12
945,E130309D02Rik
946,Usp42
947,Eif2ak1
948,Ccz1
949,Pdap1
950,Atp5j2
951,Bud31
952,Cpsf4
953,Zfp655
954,Ubl3
955,Hmgb1
956,Brca2
957,N4bp2l2
958,St7
959,Klhdc10
960,Hipk2
961,Exoc6b
962,Frmd4b
963,March8
964,Mtmr14
965,Plekha5
966,Ptpro
967,Ccdc132
968,Ppp1r9a
969,Slc25a13
970,Rpa3
971,Phf14
972,Cttnbp2
973,Ptprz1
974,Wasl
975,Ube2h
976,Smo
977,Copg2
978,Cnot4
979,1810058I24Rik
980,Trim24
981,D630045J12Rik
982,Braf
983,Skap2
984,Hibadh
985,Chn2
986,Nt5c3
987,Gng12
988,Rmnd5a
989,Chmp3
990,Polr1a
991,Kcmf1
992,Tgoln1
993,Aak1
994,Ruvbl1
995,Podxl2
996,Chchd6
997,Nup210
998,Tmem43
999,Suclg2
1000,Pdzrn3
1001,Tmcc1
1002,Rassf4
1003,Adipor2
1004,Mical3
1005,Cecr2
1006,Tspan9
1007,Atf7ip
1008,Dera
1009,Ppfibp1
1010,Ccdc91
1011,Mrps35
1012,Bicd1
1013,Dennd5b
1014,Amn1
1015,Bet1
1016,Casd1
1017,Peg10
1018,Mios
1019,Tmem106b
1020,2610001J05Rik
1021,Tspan12
1022,Fam3c
1023,Ndufa5
1024,Pot1a
1025,Rbm28
1026,Impdh1
1027,Atp6v1f
1028,Zc3hc1
1029,Tmem209
1030,Slc35b4
1031,Bpgm
1032,Zc3hav1l
1033,Luc7l2
1034,Ndufb2
1035,Ssbp1
1036,Repin1
1037,Mpp6
1038,Snx10
1039,Hoxa1
1040,Hoxa2
1041,Hoxa5
1042,Mira
1043,Plekha8
1044,Fkbp14
1045,Kbtbd2
1046,Lancl2
1047,Pyurf
1048,Abcg2
1049,Smarcad1
1050,Ndnf
1051,Kdm3a
1052,Mrpl35
1053,St3gal5
1054,Rnf181
1055,Mrpl19
1056,Pole4
1057,Hk2
1058,Sema4f
1059,Aup1
1060,Tlx2
1061,Mthfd2
1062,Tex261
1063,Dusp11
1064,Snrnp27
1065,Isy1
1066,Plxna1
1067,Chchd4
1068,Mrps25
1069,Zfyve20
1070,Tmf1
1071,Arl6ip5
1072,Trnt1
1073,Crbn
1074,Edem1
1075,Lhfpl4
1076,Camk1
1077,Creld1
1078,Jagn1
1079,Vhl
1080,Emc3
1081,Tamm41
1082,Hnrnpf
1083,Ret
1084,M6pr
1085,Phc1
1086,Rimklb
1087,Necap1
1088,Pex5
1089,Gapdh
1090,Kcna6
1091,Rad51ap1
1092,Foxm1
1093,Ybx3
1094,Cmas
1095,C2cd5
1096,Fgfr1op2
1097,Asun
1098,Rps4l
1099,Ipo8
1100,2810474O19Rik
1101,Ric3
1102,Numbl
1103,Zfp536
1104,Nav2
1105,Gabrb3
1106,Slco3a1
1107,Igf1r
1108,Iqgap1
1109,Ticrr
1110,Tenm4
1111,Ints4
1112,Clpb
1113,Pik3c2a
1114,Taok2
1115,Arhgef1
1116,Zfp428
1117,Pak4
1118,Zfp568
1119,Pepd
1120,Zfp507
1121,Uri1
1122,Prmt3
1123,Mef2a
1124,Chd2
1125,Blm
1126,Arnt2
1127,Abhd17c
1128,Pcf11
1129,Alg8
1130,Gab2
1131,Rsf1
1132,Mogat2
1133,C2cd3
1134,Fam168a
1135,Fchsd2
1136,Numa1
1137,Pgap2
1138,Dchs1
1139,Fam160a2
1140,St5
1141,Sbf2
1142,Tead1
1143,Insc
1144,Smg1
1145,9030624J02Rik
1146,Prkcb
1147,Gtf3c1
1148,Tial1
1149,Wdr11
1150,Lhpp
1151,Chst15
1152,Ctbp2
1153,Dock1
1154,Ebf3
1155,Rnh1
1156,Dusp8
1157,Myadm
1158,Tsen34
1159,Leng8
1160,Rdh13
1161,Hspbp1
1162,Suv420h2
1163,Fiz1
1164,Zfp444
1165,Zfp606
1166,Zfp329
1167,Chmp2a
1168,Ube2m
1169,Gltscr2
1170,Zc3h4
1171,Strn4
1172,Slc1a5
1173,Sympk
1174,Opa3
1175,Rtn2
1176,Gemin7
1177,Apoe
1178,Pvrl2
1179,Zfp180
1180,Xrcc1
1181,Rps19
1182,Zfp574
1183,Cic
1184,Megf8
1185,Hnrnpul1
1186,Egln2
1187,Dll3
1188,Paf1
1189,Plekhg2
1190,Sirt2
1191,Ech1
1192,Spred3
1193,Yif1b
1194,Capns1
1195,Rbm42
1196,Fxyd7
1197,Lsr
1198,Pdcd2l
1199,Lsm14a
1200,Kctd15
1201,Cebpg
1202,Lrp3
1203,Nudt19
1204,Ankrd27
1205,2410002F23Rik
1206,Emc10
1207,Pold1
1208,Vrk3
1209,Ap2a1
1210,Med25
1211,Pih1d1
1212,Gys1
1213,Bax
1214,Nucb1
1215,Rpl18
1216,Nomo1
1217,Saal1
1218,Gtf2h1
1219,Zdhhc13
1220,Svip
1221,Tubgcp5
1222,D7Ertd715e
1223,Klf13
1224,Mphosph10
1225,Tjp1
1226,Chsy1
1227,Vimp
1228,Arrdc4
1229,Fam174b
1230,St8sia2
1231,Klhl25
1232,Mrpl46
1233,Mfge8
1234,2610034B18Rik
1235,Unc45a
1236,Man2a2
1237,Wdr73
1238,Mex3b
1239,Eed
1240,l7Rn6
1241,Tmem126a
1242,Ccdc90b
1243,2210018M11Rik
1244,Lamtor1
1245,Smpd1
1246,Arfip2
1247,Trim3
1248,Timm10b
1249,Rrp8
1250,Tpp1
1251,Rpl27a
1252,Dennd5a
1253,Zfp143
1254,Wee1
1255,Btbd10
1256,Rras2
1257,Coq7
1258,Polr3e
1259,Usp31
1260,Tnrc6a
1261,Lcmt1
1262,Nsmce1
1263,Sh2b1
1264,Spns1
1265,Coro1a
1266,Ypel3
1267,Maz
1268,Pagr1a
1269,Dctpp1
1270,Zfp553
1271,Sephs2
1272,Prr14
1273,Zfp629
1274,Rnf40
1275,Kat8
1276,Fus
1277,Tgfb1i1
1278,Rgs10
1279,Inpp5f
1280,Sec23ip
1281,Fam175b
1282,Edrf1
1283,Dhx32
1284,Glrx3
1285,Ppp2r2d
1286,Tubgcp2
1287,Ptdss2
1288,Hras
1289,Deaf1
1290,Pddc1
1291,Slc25a22
1292,Mob2
1293,Tssc4
1294,Cars
1295,Dhcr7
1296,Rasa3
1297,Agpat5
1298,Eif4ebp1
1299,Dlc1
1300,Stox2
1301,Sugp2
1302,Myo9b
1303,Eps15l1
1304,Pskh1
1305,Zcchc14
1306,Gins2
1307,Insr
1308,Efnb2
1309,Arhgef7
1310,Mcf2l
1311,Cul4a
1312,Atp11a
1313,Kat6a
1314,Ikbkb
1315,Slc20a2
1316,Whsc1l1
1317,Hook3
1318,Nrg1
1319,Gsr
1320,Tnks
1321,Tusc3
1322,Mtmr7
1323,Mtus1
1324,Acsl1
1325,Cdkn2aip
1326,Nek1
1327,Spock3
1328,Psd3
1329,Ints10
1330,Gatad2a
1331,Map1s
1332,Pgpep1
1333,Zfp961
1334,Slc35e1
1335,Usp38
1336,Gab1
1337,Tbc1d9
1338,Rnf150
1339,Lonp2
1340,Zfp423
1341,Rspry1
1342,Ctcf
1343,Smpd3
1344,Nfat5
1345,Zfp821
1346,Rfwd3
1347,Znrf1
1348,Jph3
1349,Chmp1a
1350,Spg7
