,0
790,Olfr424
791,Olfr427
792,Olfr430
793,Olfr426
794,Olfr420
795,Olfr231
796,Olfr419
797,Mptx1
798,Olfr417
799,Olfr220
800,Olfr248
801,Olfr414
802,Becn2
803,Mir350
804,Hmga2-ps1
805,2310043L19Rik
806,Efcab2
807,Tfb2m
808,Adck3
809,Psen2
810,Gm5069
811,6330403A02Rik
812,Mir6904
813,Mixl1
814,Lefty1
815,Lefty2
816,Tmem63a
817,9130409I23Rik
818,Ccdc121
819,Vmn1r1
820,1700047M11Rik
821,Ccdc185
822,Tlr5
823,Hhipl2
824,Dusp10
825,1700056E22Rik
826,4930488B22Rik
827,Hlx
828,Marc1
829,C130074G19Rik
830,Mir1981
831,Snora36b
832,Mir194-1
833,Mir664
834,Mir215
835,Gm2061
836,9630028B13Rik
837,5033404E19Rik
838,D1Pas1
839,1700007P06Rik
840,9330162B11Rik
841,Prox1
842,A230020J21Rik
843,Tatdn3
844,Spata45
845,Atf3
846,Fam71a
847,1700034H15Rik
848,Rd3
849,Slc30a1
850,Mir3473c
851,Gm10516
852,1700065J18Rik
853,Irf6
854,Hsd11b1
855,G0s2
856,Mir205
857,4930503O07Rik
858,Gm16897
859,Mir29c
860,Cd46
861,Mir29b-2
862,Gm13483
863,Lrp1b
864,Upp2
865,A230108P19Rik
866,Sfmbt2
867,Mir297a-3
868,Cacnb2
869,Arhgap15
870,Galnt13
871,Kcnj3
872,Cacnb4
873,Kcnh7
874,Myo3b
875,Zfp385b
876,Olfr1030
877,Ddb2
878,Lrrc4c
879,4930547E08Rik
880,Mir1954
881,4930528P14Rik
882,Exd1
883,Acoxl
884,Zc3h6
885,Siglec1
886,Tgm3
887,Syndig1
888,BC039771
889,Ptprt
890,Ucma
891,Bend7
892,Camk1d
893,Dhtkd1
894,Prkcq
895,Il2ra
896,Cubn
897,St8sia6
898,Mrc1
899,Slc39a12
900,Nebl
901,BC061194
902,Armc3
903,4921504E06Rik
904,Gpr158
905,Gad2
906,Apbb1ip
907,Myo3a
908,Nxph2
909,Pnpla7
910,Grin1os
911,Nacc2
912,Grin1
913,Fam163b
914,Adamts13
915,Ak8
916,Ntng2
917,1700101E01Rik
918,Phyhd1
919,Tbc1d13
920,1700001O22Rik
921,Ttc16
922,Hc
923,4930402F06Rik
924,Ttll11
925,Olfr344
926,Kynu
927,Gtdc1
928,Lypd6b
929,Lypd6
930,Gm13497
931,Neb
932,4930573O16Rik
933,BB557941
934,Acvr1c
935,Ccdc148
936,Itgb6
937,Pla2r1
938,Dpp4
939,Slc4a10
940,Fap
941,Cobll1
942,Scn1a
943,Gm13629
944,Xirp2
945,4932414N04Rik
946,Lrp2
947,Abcb11
948,Erich2
949,Gad1os
950,Rapgef4
951,Hoxd3os1
952,Pde11a
953,Gm13944
954,Plekha3
955,4930440I19Rik
956,Gm14461
957,Pde1a
958,Calcrl
959,Tnks1bp1
960,Olfr1156
961,Ptprj
962,Creb3l1
963,Gm10804
964,Pamr1
965,Elf5
966,Ehf
967,Depdc7
968,D430041D05Rik
969,Cd59b
970,Ccdc73
971,Them7
972,Pax6os1
973,Wt1os
974,Bdnf
975,Mettl15
976,Slc5a12
977,Olfr1300-ps1
978,Aven
979,Ryr3
980,Rasgrp1
981,Fsip1
982,Gpr176
983,4930412B13Rik
984,Pla2g4e
985,Ganc
986,Strc
987,Duox2
988,Patl2
989,4930517E11Rik
990,Slc12a1
991,Hdc
992,Atp8b4
993,Fam227b
994,Prom2
995,Gm14005
996,Mertk
997,F830045P16Rik
998,Il1b
999,4930473A02Rik
1000,Erv3
1001,Mir3098
1002,Prokr2
1003,Fermt1
1004,AU019990
1005,1700026D11Rik
1006,Bmp2
1007,Slx4ip
1008,Sptlc3
1009,Ism1
1010,Sel1l2
1011,Ovol2
1012,Banf2
1013,Pcsk2os2
1014,Gm5535
1015,Slc24a3
1016,Nkx2-2os
1017,3300002I08Rik
1018,Angpt4
1019,Rad21l
1020,6820408C15Rik
1021,Bpifb2
1022,Tspyl3
1023,Bpifa2
1024,Snta1
1025,Chmp4b
1026,Cnbd2
1027,D630003M21Rik
1028,Vstm2l
1029,2010009K17Rik
1030,Gm14204
1031,Ppp1r16b
1032,9130015L21Rik
1033,Zhx3
1034,Tox2
1035,Slc13a3
1036,Cdh22
1037,Kcnb1
1038,Nfatc2
1039,Zfp217
1040,Bcas1
1041,Tubb1
1042,Gm14391
1043,Gm14431+Gm8898
1044,0610010B08Rik
1045,Gm14405
1046,Gm14420
1047,Sycp2
1048,Col20a1
1049,Col9a3
1050,Acbd7
1051,Olah
1052,Meig1
1053,Mir466b-3
1054,Mir466b-2
1055,Cdnf
1056,1700080N15Rik
1057,Optn
1058,Ccdc3
1059,Mir466d
1060,Proser2
1061,Gm10857
1062,Echdc3
1063,5031426D15Rik
1064,1700061F12Rik
1065,Gata3
1066,4930412O13Rik
1067,9230102O04Rik
1068,Itih2
1069,Mir297a-4
1070,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9
1071,Mir669g
1072,Mir669k
1073,Mir669j
1074,Mir467b
1075,Mir669a-3
1076,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.1
1077,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.2
1078,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.3
1079,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.4
1080,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.5
1081,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.6
1082,Mir467d
1083,Mir669i
1084,Mir669a-2
1085,Mir297b
1086,Gm13293
1087,8030442B05Rik
1088,Il15ra
1089,E030013I19Rik
1090,C1ql3
1091,Stamos
1092,Mir511
1093,Tmem236
1094,Gm13315
1095,4930515L03Rik
1096,Mir6419
1097,A930004D18Rik
1098,Gm17762
1099,H2afb1
1100,Mir7655
1101,4930426L09Rik
1102,Msrb2
1103,Ptf1a
1104,Otud1
1105,Gm3230
1106,Gm13375
1107,Enkur
1108,Mir3967
1109,4931423N10Rik
1110,Spopl
1111,Tbpl2
1112,Hnmt
1113,Il1f6
1114,Il1f9
1115,Il1f8
1116,Il1f5
1117,Il1rn
1118,Il1f10
1119,Pax8
1120,Psd4
1121,Entpd8
1122,Noxa1
1123,Rnf208
1124,4933433C11Rik
1125,Lrrc26
1126,Tor4a
1127,Tmem203
1128,Slc34a3
1129,Cysrt1
1130,Tmem210
1131,Fam166a
1132,Rnf224
1133,Tprn
1134,Fut7
1135,Entpd2
1136,Uap1l1
1137,AA543186
1138,Ptgds
1139,C8g
1140,Mir3087
1141,Abca2
1142,Clic3
1143,Lcn12
1144,BC029214
1145,Lcn5
1146,Tmem141
1147,Lcn6
1148,Lcn10
1149,Lcn8
1150,Ccdc183
1151,Fcna
1152,Mamdc4
1153,Gm996
1154,Obp2a
1155,Obp2b
1156,Lcn3
1157,Glt6d1
1158,Gm13539
1159,Lcn11
1160,Kcnt1
1161,Lcn9
1162,Sohlh1
1163,Lhx3
1164,4932418E24Rik
1165,Card9
1166,Mir6996
1167,Agpat2
1168,Mir126a
1169,Mir126b
1170,Snora43
1171,Snora17
1172,Lcn4
1173,Snhg7
1174,Abo
1175,Stkld1
1176,Tmem8c
1177,Slc2a6
1178,Adamtsl2
1179,Dbh
1180,Sardh
1181,Dbhos
1182,Mir7578
1183,Fcnb
1184,Cel
1185,Gbgt1
1186,1700007K13Rik
1187,Ppp1r26
1188,1700026L06Rik
1189,Gfi1b
1190,Mir3088
1191,Barhl1
1192,6530402F18Rik
1193,Mir133c
1194,Mir219a-2
1195,Gm13547
1196,Mir219b
1197,Mir6997
1198,Zer1
1199,Pkn3
1200,Endog
1201,1700084E18Rik
1202,Ier5l
1203,Cstad
1204,Mir3089
1205,Prrx2
1206,Ptges
1207,D330023K18Rik
1208,Gm5424
1209,Ass1
1210,Mir6998
1211,Fibcd1
1212,Qrfp
1213,Ppapdc3
1214,Fam78a
1215,Mir7674
1216,Mir199b
1217,Lcn2
1218,Naif1
1219,Pip5kl1
1220,St6galnac6
1221,Eng
1222,Mir2861
1223,6330409D20Rik
1224,Mir3960
1225,Mir8093
1226,Ptrh1
1227,1700019L03Rik
1228,Snord14a
1229,Snora65
1230,Rpl12
1231,Lmx1b
1232,C130021I20Rik
1233,Nron
1234,Phf19
1235,Traf1
1236,Cutal
1237,AI182371
1238,4930568D16Rik
1239,Gm13446
1240,9030204H09Rik
1241,Morn5
1242,Lhx6
1243,Ptgs1
1244,Olfr338
1245,Olfr339
1246,Mir684-1
1247,Olfr342
1248,Olfr341
1249,Olfr340
1250,Olfr346
1251,Olfr345
1252,Olfr348
1253,Olfr50
1254,Olfr347
1255,Olfr3
1256,Olfr351
1257,Olfr353
1258,Olfr352
1259,Olfr354
1260,Olfr350
1261,Olfr356
1262,Olfr355
1263,Olfr358
1264,Olfr360
1265,Olfr361
1266,Olfr357
1267,Olfr362
1268,Olfr365
1269,Olfr366
1270,Olfr367-ps
1271,Olfr368
1272,Snord90
1273,Gpr21
1274,Lhx2
1275,Nr5a1
1276,Mir181b-2
1277,Mir181a-2
1278,Olfml2a
1279,Rpl35
1280,Wdr38
1281,Gm16523
1282,Mir6336
1283,Arhgap15os
1284,Mir5129
1285,Zeb2os
1286,1700019E08Rik
1287,Gm13498
1288,Tas2r134
1289,Gm13490
1290,Rbm43
1291,Nmi
1292,Tnfaip6
1293,Mir195b
1294,Nr4a2
1295,4930555B11Rik
1296,Galnt5
1297,Ermn
1298,Gm13546
1299,Cytip
1300,Gm13544
1301,Dapl1
1302,5330411J11Rik
1303,Ly75
1304,Gm13580
1305,Gm13582
1306,Tbr1
1307,Gcg
1308,Ifih1
1309,Gca
1310,Slc38a11
1311,Mir6337
1312,Scn2a1
1313,Galnt3
1314,Gm1322
1315,Mir7224
1316,Mir6335
1317,4933409G03Rik
1318,Nostrin
1319,G6pc2
1320,Dhrs9
1321,Klhl41
1322,Ccdc173
1323,Sp5
1324,Gad1
1325,Cybrd1
1326,Dlx2
1327,Dlx1
1328,Dlx1as
1329,Gm1631
1330,8430437L04Rik
1331,6430710C18Rik
1332,Sp3os
1333,Cir1
1334,Sp9
1335,Scrn3
1336,Chrna1
1337,Chn1os3
1338,4930441J16Rik
1339,Evx2
1340,Hoxd9
1341,Hoxd10
1342,Hoxd8
1343,Hoxd13
1344,Hoxd11
1345,Hoxd12
1346,LOC102634401
1347,Mir10b
1348,9430019J16Rik
1349,Gm6793
1350,Ttc30a2
1351,Ttc30b
1352,Cyct
1353,Dfnb59
1354,Cerkl
1355,Prdx6b
1356,Gm13752
1357,Nup35
1358,Mir684-1.1
1359,Zswim2
1360,Gm13710
1361,Btbd18
1362,Mir130a
1363,Ypel4
1364,Rtn4rl2
1365,Smtnl1
1366,Prg3
1367,Prg2
1368,Aplnr
1369,4930443O20Rik
1370,Lrrc55
1371,Olfr992
1372,Olfr993
1373,Olfr995
1374,Olfr994
1375,Olfr987
1376,Olfr988
1377,Olfr996
1378,4833423E24Rik
1379,Olfr1008
1380,Olfr154
1381,Olfr998
1382,Olfr1006
1383,Olfr1002
1384,Olfr1000
1385,Olfr1020
1386,Olfr1014
1387,Olfr1018
1388,Olfr1009
1389,Olfr1010
1390,Olfr1015
1391,Olfr1012
1392,Olfr1019
1393,Olfr1016
1394,Olfr1013
1395,Olfr1022
1396,Olfr1023
1397,Olfr1026
1398,Olfr1028
1399,Olfr1029
1400,Olfr1024
1401,Olfr1036
1402,Olfr1032
1403,Olfr1033
1404,Olfr1031
1405,Olfr1034
1406,Olfr1037
1407,Olfr1048
1408,Olfr1047
1409,Olfr1040
1410,Olfr52
1411,Olfr1043
1412,Olfr1045
1413,Olfr1038-ps
1414,Olfr1044
1415,Olfr1046
1416,Olfr1039
1417,Olfr1042
1418,Olfr1057
1419,Olfr1051
1420,Olfr1055
1421,Olfr1054
1422,Olfr1049
1423,Olfr1056
1424,Olfr1052
1425,Olfr1053
1426,Olfr1065
1427,Olfr228
1428,Olfr1061
1429,Olfr1058
1430,Olfr1062
1431,Olfr1066
1432,Olfr1082
1433,Olfr1079
1434,Olfr1076
1435,Olfr1080
1436,Olfr1077-ps1
1437,Olfr1084
1438,Olfr1090
1439,Olfr1087
1440,Olfr1085
1441,Olfr1086
1442,Olfr1089
1443,Olfr141
1444,Olfr1097
1445,Olfr1095
1446,Olfr1093
1447,Olfr1094
1448,Olfr1102
1449,Olfr1104
1450,Olfr1098
1451,Olfr1101
1452,Olfr1100
1453,Olfr1099
1454,Olfr1110
1455,Olfr259
1456,Olfr1109
1457,Olfr1107
1458,Olfr1106
1459,Olfr1111
1460,Olfr1105
1461,Olfr1115
1462,Olfr1113
1463,Olfr1112
1464,Olfr1116-ps
1465,Olfr1123
1466,Olfr1121
1467,Olfr1118
1468,Olfr1120
1469,Olfr1122
1470,Pramel6
1471,Pramel7
1472,Olfr1126
1473,Olfr1128
1474,Olfr153
1475,Olfr1124
1476,Olfr1132
1477,Olfr1133
1478,Olfr1134
1479,Olfr1135
1480,Olfr1131
1481,Olfr1130
1482,Olfr1129
1483,Olfr1145
1484,Olfr1140
1485,Olfr1136
1486,Olfr1138
1487,Olfr1141
1488,Olfr1143
1489,Olfr152
1490,Olfr1137
1491,Olfr1154
1492,Olfr1155
1493,Olfr1153
1494,Olfr1151
1495,Olfr1152
1496,Olfr1148
1497,Olfr1163
1498,Olfr1158
1499,Olfr73
1500,Olfr1157
1501,Olfr1161
1502,Olfr1160
1503,Olfr74
1504,Olfr1162
1505,Olfr1167
1506,Olfr1168
1507,Olfr1164
1508,Olfr1166
1509,Olfr1176
1510,Olfr1170
1511,Olfr1173
1512,Olfr1180
1513,Olfr1179
1514,Olfr1183
1515,Olfr1181
1516,Olfr1178
1517,Olfr1182
1518,Olfr1186
1519,Olfr1188
1520,Olfr1184
1521,Olfr1189
1522,Olfr1196
1523,Olfr1195
1524,Olfr1193
1525,Olfr1197
1526,Olfr1204
1527,Olfr1202
1528,Olfr1201
