,0
787,Lad1
788,Pkp1
789,Tnni1
790,Ascl5
791,Igfn1
792,Cacna1s
793,Gm15850
794,5730559C18Rik
795,Gpr25
796,Ddx59
797,9230116N13Rik
798,Kif14
799,Gm19705
800,Nr5a2
801,Mir181b-1
802,Mir181a-1
803,Lhx9
804,2310009B15Rik
805,4930596I21Rik
806,Zbtb41
807,4933436E23Rik
808,Cfhr1
809,F13b
810,B3galt2
811,Glrx2
812,Rgs13
813,Rgs1
814,Rgs21
815,Rgs18
816,Mir7652
817,Ptgs2
818,Ptgs2os2
819,Pdc
820,BC003331
821,Prg4
822,C730036E19Rik
823,Mir7682
824,Tsen15
825,Apobec4
826,Lamc2
827,Shcbp1l
828,E330020D12Rik
829,Npl
830,Rgs16
831,C230024C17Rik
832,Rnasel
833,5830403L16Rik
834,Rgsl1
835,Gm5531
836,Glul
837,Mir8114
838,Teddm1
839,4930532M18Rik
840,4930452N14Rik
841,Zfp648
842,Mr1
843,Ier5
844,Qsox1
845,Tor1aip1
846,Tdrd5
847,Nphs2
848,Tor3a
849,Angptl1
850,Tex35
851,BC026585
852,Mir488
853,Mir1843b
854,Scarna3a
855,Tnn
856,4930562F07Rik
857,4930523C07Rik
858,Gpr52
859,Cenpl
860,Zbtb37
861,Serpinc1
862,Snord47
863,Klhl20
864,4930469G21Rik
865,Ankrd45
866,Tnfsf4
867,Tnfsf18
868,Fasl
869,4930558K02Rik
870,Mir199a-2
871,Mir214
872,Myoc
873,Vamp4
874,Mettl13
875,7420461P10Rik
876,Fmo1
877,Fmo2
878,Fmo4
879,Fmo3
880,Scyl3
881,Sell
882,Sele
883,Mettl18
884,F5
885,Selp
886,Gm16548
887,Ccdc181
888,Slc19a2
889,Blzf1
890,Gm20743
891,Dpt
892,Xcl1
893,4930568G15Rik
894,Sft2d2
895,Gpr161
896,Creg1
897,Gpa33
898,Dusp27
899,Mael
900,Ildr2
901,Gm4846
902,Fmo9
903,Gm4847
904,Lrrc52
905,Rxrg
906,Mir6348
907,Rgs5
908,1700084C01Rik
909,3110045C21Rik
910,Sh2d1b2
911,Uhmk1
912,1700015E13Rik
913,Gm7694
914,Sh2d1b1
915,Dusp12
916,Fcrlb
917,Fcgr4
918,Fcgr2b
919,Mpz
920,Fcgr3
921,1700009P17Rik
922,Mir6546
923,Nr1i3
924,Fcer1g
925,Apoa2
926,Ppox
927,Adamts4
928,Tomm40l
929,Pvrl4
930,Pfdn2
931,Nit1
932,Tstd1
933,Dedd
934,Klhdc9
935,Arhgap30
936,Itln1
937,Alyref2
938,Slamf7
939,Ly9
940,Slamf1
941,Cd84
942,Slamf6
943,Nhlh1
944,Casq1
945,Igsf8
946,Kcnj9
947,Atp1a2
948,Slamf9
949,Slamf8
950,Vsig8
951,Ccdc19
952,Fcrl6
953,4933439K11Rik
954,Dusp23
955,Apcs
956,Olfr16
957,Olfr1408
958,Olfr418-ps1
959,Fcer1a
960,Olfr1404
961,Olfr1406
962,Olfr218
963,BC094916
964,Aim2
965,Pyhin1
966,Pydc4
967,Pydc3
968,AI607873
969,Ifi204
970,Mnda
971,Mndal
972,Olfr432
973,Olfr433
974,Ifi205
975,Ifi202b
976,Olfr421-ps1
977,Olfr429
978,Olfr424
979,Olfr427
980,Olfr430
981,Olfr426
982,Olfr420
983,Olfr231
984,Olfr419
985,Mptx1
986,Olfr417
987,Olfr220
988,Olfr248
989,Olfr414
990,Chml
991,Opn3
992,Becn2
993,Mir350
994,Hmga2-ps1
995,Zbtb18
996,2310043L19Rik
997,Cox20
998,Efcab2
999,Tfb2m
1000,Adck3
1001,Psen2
1002,Gm5069
1003,6330403A02Rik
1004,Mir6904
1005,Mixl1
1006,Lin9
1007,Sde2
1008,Lefty1
1009,Lefty2
1010,Tmem63a
1011,9130409I23Rik
1012,Ccdc121
1013,Vmn1r1
1014,1700047M11Rik
1015,Ccdc185
1016,Tlr5
1017,Aida
1018,Taf1a
1019,Hhipl2
1020,Dusp10
1021,1700056E22Rik
1022,4930488B22Rik
1023,Hlx
1024,Marc1
1025,C130074G19Rik
1026,Mir1981
1027,Snora36b
1028,Mir194-1
1029,Mir664
1030,Mir215
1031,Gm2061
1032,9630028B13Rik
1033,5033404E19Rik
1034,Lyplal1
1035,D1Pas1
1036,1700007P06Rik
1037,9330162B11Rik
1038,Prox1
1039,A230020J21Rik
1040,Tatdn3
1041,Nsl1
1042,Mfsd7b
1043,Spata45
1044,Atf3
1045,Fam71a
1046,Tmem206
1047,1700034H15Rik
1048,Rd3
1049,Slc30a1
1050,Mir3473c
1051,Rcor3
1052,Gm10516
1053,Sertad4
1054,1700065J18Rik
1055,A130010J15Rik
1056,Irf6
